id	word	extended word	transformed	label
10801849	2p12,	d 2p12, r	l dldd, l	False
10801860	siglec-9,	f siglec-9, a	l llllll-d, l	False
10801860	CD33-related	e CD33-related g	l UUdd-lllllll l	False
10801860	siglecs.	f siglecs. E	l lllllll. U	False
10801860	co-evolution	r co-evolution w	l ll-lllllllll l	False
10801860	Siglecs	f Siglecs (	l Ullllll (	False
10801860	I-type	f I-type l	l U-llll l	False
10801860	(immunoglobulin	s (immunoglobulin s	l (llllllllllllll l	False
10801860	sugars)	d sugars) t	l llllll) l	False
10801860	Siglec-9.	n Siglec-9. T	l Ulllll-d. U	False
10801860	tyrosines,	o tyrosines, o	l lllllllll, l	False
10801860	(ITIM).	f (ITIM). T	l (UUUU). U	True
10801860	V-set	l V-set I	l U-lll U	False
10801860	Siglecs.	f Siglecs. S	l Ullllll. U	False
10801860	Siglec-9	e Siglec-9 g	l Ulllll-d l	False
10801860	sialic-acid	s sialic-acid d	l llllll-llll l	False
10801860	alpha2-3	o alpha2-3 a	l llllld-d l	False
10801860	alpha2-6-linked	d alpha2-6-linked s	l llllld-d-llllll l	False
10801860	Siglecs,	f Siglecs, t	l Ullllll, l	False
10801860	Galbeta1-4Glc[NAc]	h Galbeta1-4Glc[NAc] b	l Ulllllld-dUll[UUl] l	False
10801860	preferred.	g preferred. S	l lllllllll. U	False
10801860	Siglec-7	o Siglec-7 a	l Ulllll-d l	False
10801860	Siglec-3/CD33-related	l Siglec-3/CD33-related S	l Ulllll-d/UUdd-lllllll U	False
10801860	Siglecs-5,	h Siglecs-5, -	l Ullllll-d, -	False
10801860	-8).	d -8). T	l -d). U	False
10801860	19q13.3-13.4,	e 19q13.3-13.4, i	l ddldd.d-dd.d, l	False
10801860	deuterostome	f deuterostome l	l llllllllllll l	False
10802655	intragenic	n intragenic m	l llllllllll l	False
10802655	tumour-derived	e tumour-derived p	l llllll-lllllll l	False
10802655	p53)	g p53) c	l ldd) l	False
10802655	72,	n 72, b	l dd, l	False
10802655	Pro.	r Pro. T	l Ull. U	False
10802655	p73-induced	e p73-induced a	l ldd-lllllll l	False
10802655	EJ-Ras	h EJ-Ras w	l UU-Ull l	True
10802655	Arg.	d Arg. W	l Ull. U	False
10802655	Arg-containing	e Arg-containing a	l Ull-llllllllll l	False
10802655	Arg/Pro	n Arg/Pro g	l Ull/Ull l	False
10802661	McKusick-Kaufman	. McKusick-Kaufman s	. UlUlllll-Ullllll l	False
10802661	(MKKS,	e (MKKS, M	l (UUUU, U	True
10802661	236700)	M 236700) i	U dddddd) l	False
10802661	hydrometrocolpos	g hydrometrocolpos (	l llllllllllllllll (	False
10802661	(HMC),	s (HMC), p	l (UUU), l	True
10802661	postaxial	, postaxial p	, lllllllll l	False
10802661	polydactyly	l polydactyly (	l lllllllllll (	False
10802661	(CHD).	e (CHD). M	l (UUU). U	True
10802661	MKKS	e MKKS p	l UUUU l	True
10802661	Amish	r Amish p	l Ullll l	False
10802661	D20S162	n D20S162 a	l UddUddd l	False
10802661	D20S894	d D20S894 (	l UddUddd (	False
10802661	MKKS.	n MKKS. W	l UUUU. U	True
10802661	450-kb	y 450-kb c	l ddd-ll l	False
10802661	northern-blot	y northern-blot a	l llllllll-llll l	False
10802661	MKKS,	, MKKS, f	, UUUU, l	True
10802661	sporadic,	a sporadic, n	l llllllll, l	False
10802661	non-Amish	e non-Amish p	l lll-Ullll l	False
10802664	KERA,	n KERA, e	l UUUU, l	True
10802664	keratocan,	g keratocan, c	l lllllllll, l	False
10802664	plana.	a plana. S	l lllll. U	False
10802664	Specialized	. Specialized c	. Ullllllllll l	False
10802664	(SLRPs)	s (SLRPs) i	l (UUUUl) l	True
10802664	plana,	a plana, t	l lllll, l	False
10802664	curvature	x curvature i	l lllllllll l	False
10802664	flattened,	s flattened, l	l lllllllll, l	False
10802664	recessively	, recessively i	, lllllllllll l	False
10802664	(CNA2;	m (CNA2; M	l (UUUd; U	True
10802664	217300)	M 217300) a	U dddddd) l	False
10802664	milder,	a milder, d	l llllll, l	False
10802664	(CNA1;	m (CNA1; M	l (UUUd; U	True
10802664	121400)	M 121400) e	U dddddd) l	False
10802664	CNA2	7 CNA2 p	d UUUd l	True
10802664	12q	n 12q a	l ddl l	False
10802664	SLRP	l SLRP g	l UUUU l	True
10802664	cornea:	n cornea: K	l llllll: U	False
10802664	KERA	n KERA c	l UUUU l	True
10802664	keratocan)	g keratocan) i	l lllllllll) l	False
10802664	OGN	d OGN (	l UUU (	True
10802664	osteoglycin)	g osteoglycin) i	l lllllllllll) l	False
10802664	9q.	n 9q. H	l dl. U	False
10802664	acid;	o acid; a	l llll; l	False
10802664	truncates	t truncates t	l lllllllll l	False
10802664	CNA2.	e CNA2. C	l UUUd. U	True
10802664	CNA1	. CNA1 p	. UUUd l	True
10802669	ATM-dependent	. ATM-dependent p	. UUU-lllllllll l	False
10802669	nibrin	f nibrin d	l llllll l	False
10802669	ATM	. ATM p	. UUU l	True
10802669	ataxia-telangiectasia	r ataxia-telangiectasia (	l llllll-llllllllllllll (	False
10802669	(A-T),	a (A-T), w	l (U-U), l	False
10802669	radiosensitivity,	f radiosensitivity, c	l llllllllllllllll, l	False
10802669	predisposition.	r predisposition. B	l llllllllllllll. U	False
10802669	DNA-damage	r DNA-damage s	l UUU-llllll l	True
10802669	(DSBs).	s (DSBs). T	l (UUUl). U	True
10802669	Nijmegen	h Nijmegen b	l Ulllllll l	False
10802669	(NBS).	e (NBS). T	l (UUU). U	True
10802669	NBS1),	y NBS1), f	l UUUd), l	True
10802669	RAD50	d RAD50 (	l UUUdd (	True
10802669	1,2).	s 1,2). T	l d,d). U	False
10802669	brightly	n brightly s	l llllllll l	False
10802669	NBS	n NBS c	l UUU l	True
10802669	IR.	h IR. T	l UU. U	False
10802669	343	e 343 b	l ddd l	False
10802669	(S343A)	n (S343A) d	l (UdddU) l	False
10802669	radiosensitivity	t radiosensitivity i	l llllllllllllllll l	False
10802669	nibrin-MRE11-RAD50	t nibrin-MRE11-RAD50 a	l llllll-UUUdd-UUUdd l	False
10802669	NBS.	d NBS. A	l UUU. U	True
10805756	SOX9's	s SOX9's a	l UUUd'l l	True
10805756	Col2a1	p Col2a1 c	l Ulldld l	False
10805756	chondrocyte-specific	1 chondrocyte-specific e	d lllllllllll-llllllll l	False
10805756	Sox9	f Sox9 m	l Ulld l	False
10805756	high-mobility-group	a high-mobility-group d	l llll-llllllll-lllll l	False
10805756	Son	n Son o	l Ull l	False
10805756	Sevenless	f Sevenless (	l Ullllllll (	False
10805756	(SOS)	s (SOS) r	l (UUU) l	True
10805756	(PKA-Calpha)	A (PKA-Calpha) i	U (UUU-Ulllll) l	False
10805756	SOX9.	y SOX9. P	l UUUd. U	True
10805756	Next	. Next w	. Ulll l	False
10805756	PKA-Calpha	e PKA-Calpha a	l UUU-Ulllll l	True
10805756	plasmids,	n plasmids, P	l llllllll, U	False
10805756	(S(64)	s (S(64) a	l (U(dd) l	False
10805756	S(211))	d S(211)) w	l U(ddd)) l	False
11432837	211,	m 211, S	l ddd, U	False
10805756	Sox9.	s Sox9. I	l Ulld. U	False
10805756	hind	o hind l	l llll l	False
10805756	legs	d legs s	l llll l	False
10805756	211	e 211 w	l ddd l	False
10805756	8-bromo-cAMP	f 8-bromo-cAMP t	l d-lllll-lUUU l	False
10805756	SOX9-dependent	d SOX9-dependent 4	l UUUd-lllllllll d	False
10805756	48-bp	t 48-bp C	l dd-ll U	False
10805756	enhancer;	c enhancer; s	l llllllll; l	False
10805756	cAMP,	y cAMP, o	l lUUU, l	True
10805756	nonhypertrophic	s nonhypertrophic c	l lllllllllllllll l	False
10805756	chondrocytes.	c chondrocytes. P	l llllllllllll. U	False
10805771	Uracil-DNA	. Uracil-DNA g	. Ulllll-UUU l	True
10805771	glycosylase-DNA	A glycosylase-DNA s	U lllllllllll-UUU l	False
10805771	structures:	t structures: c	l llllllllll: l	False
10805771	stereoelectronic	d stereoelectronic e	l llllllllllllllll l	False
10805771	enzyme/DNA	r enzyme/DNA t	l llllll/UUU l	True
10805771	functional-group	e functional-group c	l llllllllll-lllll l	False
10805771	chemistry	n chemistry m	l lllllllll l	False
10805771	ignores	t ignores t	l lllllll l	False
10805771	uracil-DNA	n uracil-DNA g	l llllll-UUU l	True
10805771	(UDG),	e (UDG), a	l (UUU), l	True
10805771	archetypical	n archetypical e	l llllllllllll l	False
10805771	base-excision	r base-excision r	l llll-llllllll l	False
10805771	uracil	e uracil a	l llllll l	False
10805771	deamination	e deamination e	l lllllllllll l	False
10805771	1.8-A	e 1.8-A r	l d.d-U l	False
10805771	cocrystal	t cocrystal s	l lllllllll l	False
10805771	UDG	f UDG e	l UUU l	True
10805771	enzyme-DNA	t enzyme-DNA s	l llllll-UUU l	True
10805771	funneled	s funneled i	l llllllll l	False
10805771	architecturally	e architecturally s	l lllllllllllllll l	False
10805771	enforces	G enforces d	U llllllll l	False
10805771	distortions	s distortions o	l lllllllllll l	False
10805771	deoxyribose	d deoxyribose i	l lllllllllll l	False
10805771	flipped-out	e flipped-out n	l lllllll-lll l	False
10805771	stereochemistry	e stereochemistry i	l lllllllllllllll l	False
10805771	transpositions	e transpositions o	l llllllllllllll l	False
10805771	anomeric	s anomeric e	l llllllll l	False
10805771	delocalization	a delocalization o	l llllllllllllll l	False
10805771	resolves	m resolves a	l llllllll l	False
10805771	paradoxes	t paradoxes c	l lllllllll l	False
10805771	UDG/DNA	e UDG/DNA s	l UUU/UUU l	True
10805771	dissociative	d dissociative e	l llllllllllll l	False
10805771	optimizes	t optimizes p	l lllllllll l	False
10805771	intermediates.	c intermediates. S	l lllllllllllll. U	False
10805771	multistep	x multistep c	l lllllllll l	False
10805771	transformations.	l transformations. U	l lllllllllllllll. U	False
10805787	NH2-	e NH2- a	l UUd- l	False
10805787	(PIAS1)	1 (PIAS1) i	d (UUUUd) l	True
10805787	cytokine-induced	e cytokine-induced P	l llllllll-lllllll U	False
10805787	PIAS1-Stat1	d PIAS1-Stat1 i	l UUUUd-Ullld l	False
10805787	STATs	. STATs a	. UUUUl l	True
10805787	STAT	d STAT f	l UUUU l	True
10805787	(SH2)-phosphotyrosyl	n (SH2)-phosphotyrosyl p	l (UUd)-llllllllllllll l	False
10805787	PIAS1	f PIAS1 w	l UUUUd l	True
10805787	Stat1,	h Stat1, i	l Ullld, l	False
10805787	Stat1-mediated	t Stat1-mediated g	l Ullld-llllllll l	False
10805787	392-541)	s 392-541) d	l ddd-ddd) l	False
10805787	1-191).	s 1-191). A	l d-ddd). U	False
10805787	Stat1-interacting	e Stat1-interacting d	l Ullld-lllllllllll l	False
10805787	-unphosphorylated	r -unphosphorylated S	l -llllllllllllllll U	False
10805787	PIAS1.	y PIAS1. D	l UUUUd. U	True
9628893	Anatomy	f Anatomy a	l Ullllll l	False
9631290	Biology,	l Biology, G	l Ullllll, U	False
9637242	University,	v University, I	l Ulllllllll, U	False
9628893	Surgeons,	d Surgeons, N	l Ulllllll, U	False
9628893	York,	w York, N	l Ulll, U	False
11907267	10032.	k 10032. D	l ddddd. U	False
11901111	Interaction,	r Interaction, I	l Ullllllllll, U	False
11901111	Hokkaido	, Hokkaido U	, Ulllllll U	False
9564032	School	y School o	l Ulllll l	False
11901111	Sapporo,	, Sapporo, H	, Ullllll, U	False
11901111	Hokkaido,	, Hokkaido, 0	, Ulllllll, d	False
11901111	060-0815,	, 060-0815, J	, ddd-dddd, U	False
9838003	Chemistry	l Chemistry a	l Ullllllll l	False
9658121	Microbiology,	d Microbiology, S	l Ulllllllllll, U	False
10518219	Trust	e Trust a	l Ullll l	False
11841235	Biocentre,	s Biocentre, U	l Ullllllll, U	False
10805739	Dundee,	, Dundee, U	, Ulllll, U	False
11118641	DD1	, DD1 5	, UUd d	False
11118641	5EH,	1 5EH, D	d dUU, U	False
10716944	Section	d Section o	l Ullllll l	False
11884135	Chester	, Chester B	, Ullllll U	False
11884135	Beatty	r Beatty L	l Ulllll U	False
9671498	Laboratories,	y Laboratories, D	l Ulllllllllll, U	False
9714773	Research,	h Research, 1	l Ulllllll, d	False
11884135	237	, 237 F	, ddd U	False
11884135	Fulham	7 Fulham R	d Ulllll U	False
9714773	Road,	s Road, L	l Ulll, U	False
9927435	London,	e London, G	l Ulllll, U	False
11884135	SW3	, SW3 6	, UUd d	False
11884135	6JB,	3 6JB, U	d dUU, U	False
9630597	Chemistry,	l Chemistry, D	l Ullllllll, U	False
9933594	Ann	, Ann A	, Ull U	False
9933594	Arbor,	n Arbor, M	l Ullll, U	False
11880623	48109-0606;	I 48109-0606; a	U ddddd-dddd; l	False
9584158	Sciences,	l Sciences, U	l Ulllllll, U	False
11880623	Maryland--Baltimore	f Maryland--Baltimore C	l Ulllllll--Ullllllll U	False
9671498	Baltimore,	, Baltimore, M	, Ullllllll, U	False
9838003	MD	, MD 2	, UU d	False
11880623	21250.	D 21250. D	U ddddd. U	False
9564032	Howard	. Howard H	. Ulllll U	False
9547290	Institute,	h Institute, S	l Ullllllll, U	False
9660818	Pennsylvania	, Pennsylvania 1	, Ulllllllllll d	False
9710623	16802,	a 16802, U	l ddddd, U	False
9601044	USA.	, USA. D	, UUU. U	True
9973258	Ohio	, Ohio 4	, Ulll d	False
11846567	Columbus	, Columbus O	, Ulllllll U	False
10219089	OH	, OH 4	, UU d	False
11124038	43210,	H 43210, U	U ddddd, U	False
11742986	Academia	, Academia S	, Ulllllll U	False
11742986	Sinica,	a Sinica, 1	l Ulllll, d	False
11842115	Nankang,	, Nankang, T	, Ullllll, U	False
10092627	Taiwan,	, Taiwan, R	, Ulllll, U	False
11841235	Dundee	, Dundee D	, Ulllll U	False
9668981	UK.	, UK. I	, UU. U	False
9637242	Biotechnology,	d Biotechnology, T	l Ullllllllllll, U	False
10388576	Engineering,	n Engineering, D	l Ullllllllll, U	False
11822909	Lund	, Lund U	, Ulll U	False
10838056	P.O.	, P.O. B	, U.U. U	False
9774426	Box	. Box 9	. Ull d	False
11822909	124,	x 124, S	l ddd, U	False
11822909	S-221	, S-221 0	, U-ddd d	False
11822909	00	1 00 L	d dd U	False
11822909	Lund,	0 Lund, S	d Ulll, U	False
9658151	Biophysics,	r Biophysics, H	l Ulllllllll, U	False
11818562	Rochester	f Rochester S	l Ullllllll U	False
11287342	Dentistry,	d Dentistry, U	l Ullllllll, U	False
11818562	601	, 601 E	, ddd U	False
11818562	Elmwood	1 Elmwood A	d Ullllll U	False
9657722	Avenue,	k Avenue, N	l Ulllll, U	False
11274188	Rochester,	, Rochester, M	, Ullllllll, U	False
9657722	NY	, NY 1	, UU d	False
11818562	14642,	Y 14642, U	U ddddd, U	False
9630597	Biochemistry,	f Biochemistry, M	l Ulllllllllll, U	False
9774426	Nijmegen,	B Nijmegen, T	U Ulllllll, U	False
9717843	Netherlands.	e Netherlands. D	l Ullllllllll. U	False
11805837	MDS	. MDS P	. UUU U	True
11805837	Proteomics,	S Proteomics, 2	U Ulllllllll, d	False
11805837	Attwell	1 Attwell D	d Ullllll U	False
10575356	Drive,	l Drive, S	l Ullll, U	False
9712887	Toronto,	, Toronto, O	, Ullllll, U	False
11805837	M9W	a M9W 7	l UdU d	False
11805837	7H4,	W 7H4, a	U dUd, l	False
11805837	Staermosegaardsvej	d Staermosegaardsvej 6	l Ulllllllllllllllll d	False
11805837	DK-5230	, DK-5230 O	, UU-dddd U	False
10452842	Odense	, Odense M	, Ulllll U	False
9774346	Denmark.	, Denmark. D	, Ullllll. U	False
11805826	Cellzome	m Cellzome A	l Ulllllll U	False
9654051	AG,	s AG, B	l UU, U	False
11805826	Meyerhofstrasse	, Meyerhofstrasse 1	, Ullllllllllllll d	False
10072383	69117	, 69117 H	, ddddd U	False
9631290	Heidelberg,	, Heidelberg, G	, Ulllllllll, U	False
9630597	Germany.	, Germany. D	, Ullllll. U	False
11805826	anne-claude.gavin@cellzome.com	. anne-claude.gavin@cellzome.com C	. llll-llllll.lllll@llllllll.lll U	False
9632758	California	, California 9	, Ulllllllll d	False
9725898	Technology,	f Technology, C	l Ulllllllll, U	False
9693376	Biology	r Biology P	l Ullllll U	False
10581257	147-75,	, 147-75, C	, ddd-dd, U	False
10581257	Pasadena,	, Pasadena, C	, Ulllllll, U	False
10481910	91125,	a 91125, U	l ddddd, U	False
11118641	MSI/WTB	, MSI/WTB C	, UUU/UUU U	True
11118641	Complex,	B Complex, D	U Ullllll, U	False
11791231	Design	n Design G	l Ulllll U	False
9666106	Group,	t Group, C	l Ullll, U	False
11791231	CNB/CSIC,	, CNB/CSIC, C	, UUU/UUUU, U	True
11124038	Campus	d Campus C	l Ulllll U	False
9645203	Universidad	, Universidad N	, Ullllllllll U	False
11791231	Autonoma,	d Autonoma, 2	l Ulllllll, d	False
10636918	28049	, 28049 M	, ddddd U	False
10656801	Madrid,	, Madrid, E	, Ulllll, U	False
9737960	Spain.	, Spain. R	, Ullll. U	False
11791231	blaschke@cnb.uam.es	. blaschke@cnb.uam.es P	. llllllll@lll.lll.ll U	False
9679143	Ithaca,	, Ithaca, N	, Ulllll, U	False
11785952	14853-6401,	k 14853-6401, U	l ddddd-dddd, U	False
9631290	Center,	h Center, H	l Ulllll, U	False
9674429	Illinois	, Illinois 6	, Ulllllll d	False
11785938	DeKalb,	, DeKalb, 6	, UlUlll, d	False
11785938	60115-2861,	, 60115-2861, U	, ddddd-dddd, U	False
11785938	tsmis@niu.edu	. tsmis@niu.edu D	. lllll@lll.lll U	False
9763445	Physiology,	f Physiology, U	l Ulllllllll, U	False
9693376	Washington	, Washington 9	, Ulllllllll d	False
9747705	63110,	O 63110, U	U ddddd, U	False
9706874	Texas	f Texas S	l Ullll U	False
11069890	Anderson	. Anderson C	. Ulllllll U	False
11069890	Houston,	, Houston, T	, Ullllll, U	False
11069890	77030,	s 77030, U	l ddddd, U	False
11003641	Banting	. Banting a	. Ullllll l	False
11780626	C.H.	, C.H. B	, U.U. U	False
11779795	UMR-CNRS	. UMR-CNRS 2	. UUU-UUUU d	True
11779795	2027,	S 2027, I	U dddd, U	False
9655918	Institut	. Institut f	. Ulllllll l	False
11779795	Curie-section	t Curie-section d	l Ullll-lllllll l	False
11779795	Recherche,	e Recherche, U	l Ullllllll, U	False
9802897	Universite	, Universite d	, Ulllllllll l	False
10417704	Paris-Sud,	e Paris-Sud, O	l Ullll-Ull, U	False
11779795	F-91405	, F-91405 O	, U-ddddd U	False
10417704	Orsay,	, Orsay, F	, Ullll, U	False
9645427	France.	, France. S	, Ulllll. U	False
9733879	Laboratoire	. Laboratoire I	. Ullllllllll U	False
9736621	Biologie	e Biologie M	l Ulllllll U	False
9736621	Moleculaire	e Moleculaire e	l Ullllllllll l	False
10526184	Sequencage,	e Sequencage, U	l Ulllllllll, U	False
10417704	UMR	, UMR C	, UUU U	True
10417704	CNRS	R CNRS 8	U UUUU d	True
11779787	5095,	S 5095, B	U dddd, U	False
10590461	Bordeaux	6 Bordeaux c	d Ulllllll l	False
9736621	Cedex,	h Cedex, F	l Ullll, U	False
11773029	Ophthalmology	f Ophthalmology a	l Ullllllllllll l	False
9674429	Chicago,	f Chicago, I	l Ullllll, U	False
11773029	60612,	s 60612, U	l ddddd, U	False
11355576	medecine	e medecine i	l llllllll l	False
11772396	moleculaire,	e moleculaire, H	l lllllllllll, U	False
11772396	Hopital	, Hopital S	, Ullllll U	False
11772396	Sainte-Justine-Universite	l Sainte-Justine-Universite d	l Ulllll-Ullllll-Ulllllllll l	False
9826507	du	e du C	l ll U	False
10329663	Quebec	, Quebec H	, Ulllll U	False
9878809	Montreal,	, Montreal, Q	, Ulllllll, U	False
11772396	8888,	x 8888, C	l dddd, U	False
11772396	Centre-ville	, Centre-ville s	, Ulllll-lllll l	False
11772396	station,	e station, M	l lllllll, U	False
11772396	H3C	a H3C 3	l UdU d	False
11772396	3P8.	C 3P8. L	U dUd. U	False
9679143	Pharmacology,	f Pharmacology, C	l Ulllllllllll, U	False
9915787	Memphis,	, Memphis, T	, Ullllll, U	False
10964938	38105,	e 38105, U	l ddddd, U	False
10958787	Helsinki,	4 Helsinki, F	d Ulllllll, U	False
10748224	56,	x 56, 9	l dd, d	False
10958787	00014	, 00014 H	, ddddd U	False
9654051	Technology	e Technology A	l Ulllllllll U	False
11743879	Hefei,	, Hefei, P	, Ullll, U	False
11743879	People's	, People's R	, Ulllll'l U	False
11743879	230026.	a 230026. S	l dddddd. U	False
11489214	UCLA	, UCLA S	, UUUU U	True
9701609	Los	, Los A	, Ull U	False
9701609	Angeles,	s Angeles, C	l Ullllll, U	False
10694579	90095-1735,	A 90095-1735, U	U ddddd-dddd, U	False
9838003	Biophysics	f Biophysics a	l Ulllllllll l	False
9564032	Yale	, Yale U	, Ulll U	False
11743722	Whitney	6 Whitney A	d Ullllll U	False
11743722	208114,	x 208114, N	l dddddd, U	False
9564032	Haven,	w Haven, C	l Ullll, U	False
10198430	06520-8114,	T 06520-8114, U	U ddddd-dddd, U	False
10430890	ON,	, ON, C	, UU, U	False
9712887	M5G	o M5G 2	l UdU d	False
11743162	1L6.	G 1L6. B	U dUd. U	False
9575217	Genetics,	d Genetics, V	l Ulllllll, U	False
10339621	Botany,	f Botany, B	l Ulllll, U	False
11742986	128,	, 128, S	, ddd, U	False
11742986	Sec	, Sec 2	, Ull d	False
11742986	Taipei,	, Taipei, T	, Ulllll, U	False
11742986	Taiwan	, Taiwan 1	, Ulllll d	False
11742986	115,	n 115, R	l ddd, U	False
11742986	hongyong@gate.sinica.edu.tw	. hongyong@gate.sinica.edu.tw I	. llllllll@llll.llllll.lll.ll U	False
10101156	Arizona,	f Arizona, T	l Ullllll, U	False
11741542	1007	, 1007 E	, dddd U	False
11741542	Lowell,	. Lowell, T	. Ulllll, U	False
10101156	Tucson,	, Tucson, A	, Ulllll, U	False
11741542	AZ	, AZ 8	, UU d	False
10761922	85721,	n 85721, U	l ddddd, U	False
11741542	tharun@u.arizona.edu	. tharun@u.arizona.edu D	. llllll@l.lllllll.lll U	False
11448890	Johannes-Muller-Institut	e Johannes-Muller-Institut f	l Ulllllll-Ulllll-Ulllllll l	False
9655918	fur	t fur B	l lll U	False
10756108	Physiologie,	e Physiologie, O	l Ullllllllll, U	False
10448049	Humboldt-Universitat	e Humboldt-Universitat z	l Ulllllll-Ullllllllll l	False
10448049	zu	t zu B	l ll U	False
9737920	Berlin,	, Berlin, D	, Ulllll, U	False
11731485	mrowka@rz.hu-berlin.de	. mrowka@rz.hu-berlin.de J	. llllll@ll.ll-llllll.ll U	False
11729264	Signaling,	l Signaling, U	l Ullllllll, U	False
10891506	Virginia,	f Virginia, C	l Ulllllll, U	False
10891506	Charlottesville,	, Charlottesville, V	, Ullllllllllllll, U	False
10637314	Virginia	g Virginia 2	l Ulllllll d	False
11729264	22908-0577,	a 22908-0577, U	l ddddd-dddd, U	False
11729264	imacara@virginia.edu	. imacara@virginia.edu C	. lllllll@llllllll.lll U	False
9628893	10032,	k 10032, U	l ddddd, U	False
9668981	Centre,	h Centre, S	l Ulllll, U	False
9677708	Sussex,	f Sussex, B	l Ulllll, U	False
11726502	Falmer,	, Falmer, B	, Ulllll, U	False
11726502	Brighton	, Brighton B	, Ulllllll U	False
11726502	BN1	n BN1 9	l UUd d	False
11726502	9RR,	1 9RR, U	d dUU, U	False
9681033	Max-Planck-Institut	. Max-Planck-Institut f	. Ull-Ulllll-Ulllllll l	False
11726495	Biophysik,	r Biophysik, H	l Ullllllll, U	False
11726495	Heinrich-Hoffmann-Strasse	, Heinrich-Hoffmann-Strasse 7	, Ulllllll-Ulllllll-Ullllll d	False
11726495	D-60528	, D-60528 F	, U-ddddd U	False
10931200	Frankfurt,	, Frankfurt, G	, Ullllllll, U	False
9658121	Genetics	r Genetics a	l Ulllllll l	False
10748094	Texas,	f Texas, A	l Ullll, U	False
9819432	Austin,	, Austin, T	, Ulllll, U	False
9819432	78712,	s 78712, U	l ddddd, U	False
9601044	School,	l School, U	l Ulllll, U	False
11719223	373	, 373 P	, ddd U	False
11719223	Plantation	3 Plantation S	d Ulllllllll U	False
9826690	Street,	m Street, B	l Ulllll, U	False
9733804	Worcester,	, Worcester, M	, Ullllllll, U	False
10817999	01605,	A 01605, U	U ddddd, U	False
11641390	NIEHS,	, NIEHS, N	, UUUUU, U	True
9660829	Health,	f Health, B	l Ulllll, U	False
10022887	Triangle	h Triangle P	l Ulllllll U	False
9819421	Carolina	h Carolina 2	l Ulllllll d	False
10022887	27709,	a 27709, U	l ddddd, U	False
10228157	Hill,	l Hill, L	l Ulll, U	False
10339621	NC	, NC 2	, UU d	False
10681417	27599,	C 27599, U	U ddddd, U	False
11705383	Minnesota,	f Minnesota, M	l Ullllllll, U	False
11705383	Minneapolis	, Minneapolis 5	, Ullllllllll d	False
11705383	55455,	s 55455, U	l ddddd, U	False
11705383	ewa@ddt.biochem.umn.edu	. ewa@ddt.biochem.umn.edu D	. lll@lll.lllllll.lll.lll U	False
10880982	Botany	f Botany a	l Ulllll l	False
11701881	6270	, 6270 U	, dddd U	False
10581257	Boulevard,	a Boulevard, P	l Ullllllll, U	False
9664543	Columbia,	, Columbia, U	, Ulllllll, U	False
10825185	Vancouver,	, Vancouver, C	, Ullllllll, U	False
11701881	V6T	a V6T 1	l UdU d	False
11701881	1Z4,	T 1Z4, C	U dUd, U	False
9636306	Inc.,	, Inc., U	, Ull., U	False
10409719	Albany,	, Albany, N	, Ulllll, U	False
11701127	12201,	Y 12201, U	U ddddd, U	False
9671498	Johns	, Johns H	, Ullll U	False
9671498	Hopkins	s Hopkins U	l Ullllll U	False
11700282	3400	, 3400 N	, dddd U	False
9660829	Maryland	, Maryland 2	, Ulllllll d	False
11694597	21218,	d 21218, U	l ddddd, U	False
11700282	UDA.	, UDA. t	, UUU. l	True
11700282	tgerasimova@jhu.edu	. tgerasimova@jhu.edu D	. lllllllllll@lll.lll U	False
9716410	Scripps	e Scripps R	l Ullllll U	False
11700052	10550	, 10550 N	, ddddd U	False
9714773	Torrey	h Torrey P	l Ulllll U	False
9710615	La	, La J	, Ul U	False
9710615	Jolla,	a Jolla, C	l Ullll, U	False
9714773	92037,	A 92037, U	U ddddd, U	False
10848609	Cellular,	, Cellular, a	, Ulllllll, l	False
11698664	347,	x 347, U	l ddd, U	False
11018050	Colorado,	f Colorado, B	l Ulllllll, U	False
10842303	Boulder,	, Boulder, C	, Ullllll, U	False
11018050	80309-0347,	o 80309-0347, U	l ddddd-dddd, U	False
9677411	Emory	, Emory U	, Ullll U	False
9677411	Atlanta,	, Atlanta, G	, Ullllll, U	False
9677411	Georgia	, Georgia 3	, Ullllll d	False
10877844	30322,	a 30322, U	l ddddd, U	False
11214175	Brandeis	, Brandeis U	, Ulllllll U	False
11214175	Waltham,	, Waltham, M	, Ullllll, U	False
11214175	02454,	s 02454, U	l ddddd, U	False
11696331	thj@mbio.aau.dk	. thj@mbio.aau.dk H	. lll@llll.lll.ll U	False
9826691	Dana-Farber	, Dana-Farber C	, Ulll-Ulllll U	False
9832501	Harvard	. Harvard M	. Ullllll U	False
9826691	02115,	A 02115, U	U ddddd, U	False
10202051	Metabolism	, Metabolism B	, Ulllllllll U	False
10202051	Branch,	m Branch, N	l Ulllll, U	False
9671501	Child	f Child H	l Ullll U	False
9671501	Development,	n Development, B	l Ullllllllll, U	False
9660829	Bethesda,	, Bethesda, M	, Ulllllll, U	False
11689690	20892-5430,	d 20892-5430, U	l ddddd-dddd, U	False
11689615	REGER,	r REGER, U	l UUUUU, U	True
11689615	UMR-5097	, UMR-5097 C	, UUU-dddd U	True
9760264	Centre	. Centre d	. Ulllll l	False
9843582	la	e la R	l ll U	False
9804788	Recherche	e Recherche e	l Ullllllll l	False
11689615	Scientifique	e Scientifique (	l Ulllllllllll (	False
