ID	origin	origin_struct	transformed	label
9853754	has	e has	l lll	0
9853754	a	s a	l l	0
9853754	critical	a critical	l llllllll	0
9853754	developmental	l developmental	l lllllllllllll	0
9853754	function	l function	l llllllll	0
9853754	in	n in	l ll	0
9853754	providing	n providing	l lllllllll	0
9853754	spatial	g spatial	l lllllll	0
9853754	information	l information	l lllllllllll	0
9853754	to	n to	l ll	0
9853754	guide	o guide	l lllll	0
9853754	migrating	e migrating	l lllllllll	0
9853754	primordial	g primordial	l llllllllll	0
9853754	germ	l germ	l llll	0
9853754	cells.	m cells.	l lllll.	0
9819418	Cell	. Cell	. Ulll	0
9819418	type	l type	l llll	0
9819418	control	e control	l lllllll	0
9819418	of	l of	l ll	0
9819418	meiotic	f meiotic	l lllllll	0
9819418	gene	c gene	l llll	0
9819418	regulation	e regulation	l llllllllll	0
9819418	in	n in	l ll	0
9819418	the	n the	l lll	0
9819418	budding	e budding	l lllllll	0
9819418	yeast	g yeast	l lllll	0
9819418	Saccharomyces	t Saccharomyces	l Ullllllllllll	0
9819418	cerevisiae	s cerevisiae	l llllllllll	0
9819418	is	e is	l ll	0
9819418	mediated	s mediated	l llllllll	0
9819418	by	d by	l ll	0
9819418	a	y a	l l	0
9819418	cascade	a cascade	l lllllll	0
9819418	of	e of	l ll	0
9819418	transcriptional	f transcriptional	l lllllllllllllll	0
9819418	repressors,	l repressors,	l llllllllll,	0
9819418	a1-alpha2	, a1-alpha2	, ld-llllld	0
9819418	and	2 and	d lll	0
9819418	Rme1.	d Rme1.	l Ulld.	0
9819418	Here,	. Here,	. Ulll,	0
9819418	we	, we	, ll	0
9819418	investigate	e investigate	l lllllllllll	0
9819418	the	e the	l lll	0
9819418	analogous	e analogous	l lllllllll	0
9819418	regulatory	s regulatory	l llllllllll	0
9819418	pathway	y pathway	l lllllll	0
9819418	in	y in	l ll	0
9819418	the	n the	l lll	0
9819418	fission	e fission	l lllllll	0
9819418	yeast	n yeast	l lllll	0
9819418	Schizosaccharomyces	t Schizosaccharomyces	l Ullllllllllllllllll	0
9819418	pombe	s pombe	l lllll	0
9819418	by	e by	l ll	0
9819418	analyzing	y analyzing	l lllllllll	0
9819418	the	g the	l lll	0
9819418	promoter	e promoter	l llllllll	0
9819418	of	r of	l ll	0
9819418	mei3,	f mei3,	l llld,	0
9819418	the	, the	, lll	0
9819418	single	e single	l llllll	0
9819418	gene	e gene	l llll	0
9819418	whose	e whose	l lllll	0
9819418	expression	e expression	l llllllllll	0
9819418	is	n is	l ll	0
9819418	sufficient	s sufficient	l llllllllll	0
9819418	to	t to	l ll	0
9819418	trigger	o trigger	l lllllll	0
9819418	meiosis.	r meiosis.	l lllllll.	0
9819418	The	. The	. Ull	0
9819418	mei3	e mei3	l llld	0
9819418	promoter	3 promoter	d llllllll	0
9819418	does	r does	l llll	0
9819418	not	s not	l lll	0
9819418	appear	t appear	l llllll	0
9819418	to	r to	l ll	0
9819418	contain	o contain	l lllllll	0
9819418	a	n a	l l	0
9819418	negative	a negative	l llllllll	0
9819418	regulatory	e regulatory	l llllllllll	0
9819418	element	y element	l lllllll	0
9819418	that	t that	l llll	0
9819418	represses	t represses	l lllllllll	0
9819418	transcription	s transcription	l lllllllllllll	0
9819418	in	n in	l ll	0
9819418	haploid	n haploid	l lllllll	0
9819418	cells.	d cells.	l lllll.	0
9819418	Instead,	. Instead,	. Ullllll,	0
9819418	correct	, correct	, lllllll	0
9819418	regulation	t regulation	l llllllllll	0
9819418	of	n of	l ll	0
9819418	mei3	f mei3	l llld	0
9819418	transcription	3 transcription	d lllllllllllll	0
9819418	depends	n depends	l lllllll	0
9819418	on	s on	l ll	0
9819418	a	n a	l l	0
9819418	complex	a complex	l lllllll	0
9819418	promoter	x promoter	l llllllll	0
9819418	that	r that	l llll	0
9819418	contains	t contains	l llllllll	0
9819418	at	s at	l ll	0
9819418	least	t least	l lllll	0
9819418	five	t five	l llll	0
9819418	positive	e positive	l llllllll	0
9819418	elements	e elements	l llllllll	0
9819418	upstream	s upstream	l llllllll	0
9819418	of	m of	l ll	0
9819418	the	f the	l lll	0
9819418	TATA	e TATA	l UUUU	1
9819418	sequence.	A sequence.	U llllllll.	0
9819418	These	. These	. Ullll	0
9819418	elements	e elements	l llllllll	0
9819418	synergistically	s synergistically	l lllllllllllllll	0
9819418	activate	y activate	l llllllll	0
9819418	mei3	e mei3	l llld	0
9819418	transcription,	3 transcription,	d lllllllllllll,	0
9819418	thereby	, thereby	, lllllll	0
9819418	constituting	y constituting	l llllllllllll	0
9819418	an	g an	l ll	0
9819418	on-off	n on-off	l ll-lll	0
9819418	switch	f switch	l llllll	0
9819418	for	h for	l lll	0
9819418	the	r the	l lll	0
9819418	meiosis	e meiosis	l lllllll	0
9819418	pathway.	s pathway.	l lllllll.	0
9819418	Element	. Element	. Ullllll	0
9819418	C	t C	l U	0
9819418	is	C is	U ll	0
9819418	a	s a	l l	0
9819418	large	a large	l lllll	0
9819418	region	e region	l llllll	0
9819418	containing	n containing	l llllllllll	0
9819418	multiple	g multiple	l llllllll	0
9819418	sequences	e sequences	l lllllllll	0
9819418	that	s that	l llll	0
9819418	resemble	t resemble	l llllllll	0
9819418	binding	e binding	l lllllll	0
9819418	sites	g sites	l lllll	0
9819418	for	s for	l lll	0
9819418	Mc,	r Mc,	l Ul,	0
9819418	an	, an	, ll	0
9819418	HMG	n HMG	l UUU	1
9819418	domain	G domain	U llllll	0
9819418	protein	n protein	l lllllll	0
9819418	encoded	n encoded	l lllllll	0
9819418	by	d by	l ll	0
9819418	the	y the	l lll	0
9819418	mating-type	e mating-type	l llllll-llll	0
9819418	locus.	e locus.	l lllll.	0
9819418	The	. The	. Ull	0
9819418	function	e function	l llllllll	0
9819418	of	n of	l ll	0
9819418	element	f element	l lllllll	0
9819418	C	t C	l U	0
9819418	is	C is	U ll	0
9819418	extremely	s extremely	l lllllllll	0
9819418	sensitive	y sensitive	l lllllllll	0
9819418	to	e to	l ll	0
9819418	spacing	o spacing	l lllllll	0
9819418	changes	g changes	l lllllll	0
9819418	but	s but	l lll	0
9819418	not	t not	l lll	0
9819418	to	t to	l ll	0
9819418	linker-scanning	o linker-scanning	l llllll-llllllll	0
9819418	mutations,	g mutations,	l lllllllll,	0
9819418	suggesting	, suggesting	, llllllllll	0
9819418	the	g the	l lll	0
9819418	possibility	e possibility	l lllllllllll	0
9819418	that	y that	l llll	0
9819418	Mc	t Mc	l Ul	0
9819418	functions	c functions	l lllllllll	0
9819418	as	s as	l ll	0
9819418	an	s an	l ll	0
9819418	architectural	n architectural	l lllllllllllll	0
9819418	transcription	l transcription	l lllllllllllll	0
9819418	factor.	n factor.	l llllll.	0
9819418	Altered-specificity	. Altered-specificity	. Ullllll-lllllllllll	0
9819418	experiments	y experiments	l lllllllllll	0
9819418	indicate	s indicate	l llllllll	0
9819418	that	e that	l llll	0
9819418	element	t element	l lllllll	0
9819418	D	t D	l U	0
9819418	interacts	D interacts	U lllllllll	0
9819418	with	s with	l llll	0
9819418	Pm,	h Pm,	l Ul,	0
9819418	a	, a	, l	0
9819418	homeodomain	a homeodomain	l lllllllllll	0
9819418	protein	n protein	l lllllll	0
9819418	encoded	n encoded	l lllllll	0
9819418	by	d by	l ll	0
9819418	the	y the	l lll	0
9819418	mating-type	e mating-type	l llllll-llll	0
9819418	locus.	e locus.	l lllll.	0
9819418	This	. This	. Ulll	0
9819418	indicates	s indicates	l lllllllll	0
9819418	that	s that	l llll	0
9819418	Pm	t Pm	l Ul	0
9819418	functions	m functions	l lllllllll	0
9819418	as	s as	l ll	0
9819418	a	s a	l l	0
9819418	direct	a direct	l llllll	0
9819418	activator	t activator	l lllllllll	0
9819418	of	r of	l ll	0
9819418	the	f the	l lll	0
9819418	meiosis	e meiosis	l lllllll	0
9819418	pathway,	s pathway,	l lllllll,	0
9819418	whereas	, whereas	, lllllll	0
9819418	the	s the	l lll	0
9819418	homologous	e homologous	l llllllllll	0
9819418	mating-type	s mating-type	l llllll-llll	0
9819418	protein	e protein	l lllllll	0
9819418	in	n in	l ll	0
9819418	S.	n S.	l U.	0
9819418	cerevisiae	. cerevisiae	. llllllllll	0
9819418	(alpha2)	e (alpha2)	l (llllld)	0
9819418	functions	) functions	) lllllllll	0
9819418	as	s as	l ll	0
9819418	a	s a	l l	0
9819418	repressor.	a repressor.	l lllllllll.	0
9819418	Thus,	. Thus,	. Ulll,	0
9819418	despite	, despite	, lllllll	0
9819418	the	e the	l lll	0
9819418	strong	e strong	l llllll	0
9819418	similarities	g similarities	l llllllllllll	0
9819418	between	s between	l lllllll	0
9819418	the	n the	l lll	0
9819418	mating-type	e mating-type	l llllll-llll	0
9819418	loci	e loci	l llll	0
9819418	of	i of	l ll	0
9819418	S.	f S.	l U.	0
9819418	cerevisiae	. cerevisiae	. llllllllll	0
9819418	and	e and	l lll	0
9819418	S.	d S.	l U.	0
9819418	pombe,	. pombe,	. lllll,	0
9819418	the	, the	, lll	0
9819418	regulatory	e regulatory	l llllllllll	0
9819418	logic	y logic	l lllll	0
9819418	that	c that	l llll	0
9819418	governs	t governs	l lllllll	0
9819418	the	s the	l lll	0
9819418	tight	e tight	l lllll	0
9819418	control	t control	l lllllll	0
9819418	of	l of	l ll	0
9819418	the	f the	l lll	0
9819418	key	e key	l lll	0
9819418	meiosis-inducing	y meiosis-inducing	l lllllll-llllllll	0
9819418	genes	g genes	l lllll	0
9819418	in	s in	l ll	0
9819418	these	n these	l lllll	0
9819418	organisms	e organisms	l lllllllll	0
9819418	is	s is	l ll	0
9819418	completely	s completely	l llllllllll	0
9819418	different.	y different.	l lllllllll.	0
9819432	The	. The	. Ull	0
9819432	stable	e stable	l llllll	0
9819432	inheritance	e inheritance	l lllllllllll	0
9819432	of	e of	l ll	0
9819432	the	f the	l lll	0
9819432	2	e 2	l d	0
9819432	micrometer	2 micrometer	d llllllllll	0
9819432	plasmid	r plasmid	l lllllll	0
9819432	in	d in	l ll	0
9819432	a	n a	l l	0
9819432	growing	a growing	l lllllll	0
9819432	population	g population	l llllllllll	0
9819432	of	n of	l ll	0
9819432	Saccharomyces	f Saccharomyces	l Ullllllllllll	0
9819432	cerevisiae	s cerevisiae	l llllllllll	0
9819432	is	e is	l ll	0
9819432	dependent	s dependent	l lllllllll	0
9819432	on	t on	l ll	0
9819432	two	n two	l lll	0
9819432	plasmid-encoded	o plasmid-encoded	l lllllll-lllllll	0
9819432	proteins	d proteins	l llllllll	0
9819432	(Rep1p	s (Rep1p	l (Ulldl	0
9819432	and	p and	l lll	0
9819432	Rep2p),	d Rep2p),	l Ulldl),	0
9819432	together	, together	, llllllll	0
9819432	with	r with	l llll	0
9819432	the	h the	l lll	0
9819432	cis-acting	e cis-acting	l lll-llllll	0
9819432	locus	g locus	l lllll	0
9819432	REP3	s REP3	l UUUd	1
9819432	(STB).	3 (STB).	d (UUU).	1
9819432	In	. In	. Ul	0
9819432	this	n this	l llll	0
9819432	study	s study	l lllll	0
9819432	we	y we	l ll	0
9819432	demonstrate	e demonstrate	l lllllllllll	0
9819432	that	e that	l llll	0
9819432	short	t short	l lllll	0
9819432	carboxy-terminal	t carboxy-terminal	l lllllll-llllllll	0
9819432	deletions	l deletions	l lllllllll	0
9819432	of	s of	l ll	0
9819432	Rep1p	f Rep1p	l Ulldl	0
9819432	and	p and	l lll	0
9819432	Rep2p	d Rep2p	l Ulldl	0
9819432	severely	p severely	l llllllll	0
9819432	diminish	y diminish	l llllllll	0
9819432	their	h their	l lllll	0
9819432	normal	r normal	l llllll	0
9819432	capacity	l capacity	l llllllll	0
9819432	to	y to	l ll	0
9819432	localize	o localize	l llllllll	0
9819432	to	e to	l ll	0
9819432	the	o the	l lll	0
9819432	yeast	e yeast	l lllll	0
9819432	nucleus.	t nucleus.	l lllllll.	0
9819432	The	. The	. Ull	0
9819432	nuclear	e nuclear	l lllllll	0
9819432	targeting,	r targeting,	l lllllllll,	0
9819432	as	, as	, ll	0
9819432	well	s well	l llll	0
9819432	as	l as	l ll	0
9819432	their	s their	l lllll	0
9819432	functional	r functional	l llllllllll	0
9819432	role	l role	l llll	0
9819432	in	e in	l ll	0
9819432	plasmid	n plasmid	l lllllll	0
9819432	partitioning,	d partitioning,	l llllllllllll,	0
9819432	can	, can	, lll	0
9819432	be	n be	l ll	0
9819432	restored	e restored	l llllllll	0
9819432	by	d by	l ll	0
9819432	the	y the	l lll	0
9819432	addition	e addition	l llllllll	0
9819432	of	n of	l ll	0
9819432	a	f a	l l	0
9819432	nuclear	a nuclear	l lllllll	0
9819432	localization	r localization	l llllllllllll	0
9819432	sequence	n sequence	l llllllll	0
9819432	to	e to	l ll	0
9819432	the	o the	l lll	0
9819432	amino	e amino	l lllll	0
9819432	or	o or	l ll	0
9819432	the	r the	l lll	0
9819432	carboxy	e carboxy	l lllllll	0
9819432	terminus	y terminus	l llllllll	0
9819432	of	s of	l ll	0
9819432	the	f the	l lll	0
9819432	shortened	e shortened	l lllllllll	0
9819432	Rep	d Rep	l Ull	0
9819432	proteins.	p proteins.	l llllllll.	0
9819432	Analyses	. Analyses	. Ulllllll	0
9819432	of	s of	l ll	0
9819432	deletion	f deletion	l llllllll	0
9819432	derivatives	n derivatives	l lllllllllll	0
9819432	of	s of	l ll	0
9819432	the	f the	l lll	0
9819432	Rep	e Rep	l Ull	0
9819432	proteins	p proteins	l llllllll	0
9819432	by	s by	l ll	0
9819432	using	y using	l lllll	0
9819432	the	g the	l lll	0
9819432	in	e in	l ll	0
9819432	vivo	n vivo	l llll	0
9819432	dihybrid	o dihybrid	l llllllll	0
9819432	genetic	d genetic	l lllllll	0
9819432	test	c test	l llll	0
9819432	in	t in	l ll	0
9819432	yeast,	n yeast,	l lllll,	0
9819432	as	, as	, ll	0
9819432	well	s well	l llll	0
9819432	as	l as	l ll	0
9819432	by	s by	l ll	0
9819432	glutathione	y glutathione	l lllllllllll	0
9819432	S-transferase	e S-transferase	l U-lllllllllll	0
9819432	fusion	e fusion	l llllll	0
9819432	trapping	n trapping	l llllllll	0
9819432	assays	g assays	l llllll	0
9819432	in	s in	l ll	0
9819432	vitro	n vitro	l lllll	0
9819432	demonstrate	o demonstrate	l lllllllllll	0
9819432	that	e that	l llll	0
9819432	the	t the	l lll	0
9819432	amino-terminal	e amino-terminal	l lllll-llllllll	0
9819432	portion	l portion	l lllllll	0
9819432	of	n of	l ll	0
9819432	Rep1p	f Rep1p	l Ulldl	0
9819432	(ca.	p (ca.	l (ll.	0
9819432	150	. 150	. ddd	0
9819432	amino	0 amino	d lllll	0
9819432	acids	o acids	l lllll	0
9819432	long)	s long)	l llll)	0
9819432	is	) is	) ll	0
9819432	responsible	s responsible	l lllllllllll	0
9819432	for	e for	l lll	0
9819432	its	r its	l lll	0
9819432	interactions	s interactions	l llllllllllll	0
9819432	with	s with	l llll	0
9819432	Rep2p.	h Rep2p.	l Ulldl.	0
9819432	In	. In	. Ul	0
9819432	a	n a	l l	0
9819432	monohybrid	a monohybrid	l llllllllll	0
9819432	in	d in	l ll	0
9819432	vivo	n vivo	l llll	0
9819432	assay,	o assay,	l lllll,	0
9819432	we	, we	, ll	0
9819432	have	e have	l llll	0
9819432	identified	e identified	l llllllllll	0
9819432	Rep1p,	d Rep1p,	l Ulldl,	0
9819432	Rep2p,	, Rep2p,	, Ulldl,	0
9819432	and	, and	, lll	0
9819432	a	d a	l l	0
9819432	host-encoded	a host-encoded	l llll-lllllll	0
9819432	protein,	d protein,	l lllllll,	0
9819432	Shf1p,	, Shf1p,	, Ulldl,	0
9819432	as	, as	, ll	0
9819432	being	s being	l lllll	0
9819432	capable	g capable	l lllllll	0
9819432	of	e of	l ll	0
9819432	interacting	f interacting	l lllllllllll	0
9819432	with	g with	l llll	0
9819432	the	h the	l lll	0
9819432	STB	e STB	l UUU	1
9819432	locus.	B locus.	U lllll.	0
9819432	The	. The	. Ull	0
9819432	Shf1	e Shf1	l Ulld	0
9819432	protein	1 protein	d lllllll	0
9819432	expressed	n expressed	l lllllllll	0
9819432	in	d in	l ll	0
9819432	Escherichia	n Escherichia	l Ullllllllll	0
9819432	coli	a coli	l llll	0
9819432	can	i can	l lll	0
9819432	bind	n bind	l llll	0
9819432	with	d with	l llll	0
9819432	high	h high	l llll	0
9819432	specificity	h specificity	l lllllllllll	0
9819432	to	y to	l ll	0
9819432	the	o the	l lll	0
9819432	STB	e STB	l UUU	1
9819432	sequence	B sequence	U llllllll	0
9819432	in	e in	l ll	0
9819432	vitro.	n vitro.	l lllll.	0
9819432	In	. In	. Ul	0
9819432	a	n a	l l	0
9819432	yeast	a yeast	l lllll	0
9819432	strain	t strain	l llllll	0
9819432	deleted	n deleted	l lllllll	0
9819432	for	d for	l lll	0
9819432	the	r the	l lll	0
9819432	SHF1	e SHF1	l UUUd	1
9819432	locus,	1 locus,	d lllll,	0
9819432	a	, a	, l	0
9819432	2	a 2	l d	0
9819432	micrometer	2 micrometer	d llllllllll	0
9819432	circle-derived	r circle-derived	l llllll-lllllll	0
9819432	plasmid	d plasmid	l lllllll	0
9819432	shows	d shows	l lllll	0
9819432	relatively	s relatively	l llllllllll	0
9819432	poor	y poor	l llll	0
9819432	stability.	r stability.	l lllllllll.	0
9819439	To	. To	. Ul	0
9819439	study	o study	l lllll	0
9819439	the	y the	l lll	0
9819439	regulation	e regulation	l llllllllll	0
9819439	of	n of	l ll	0
9819439	AUUUA-mediated	f AUUUA-mediated	l UUUUU-llllllll	0
9819439	RNA	d RNA	l UUU	1
9819439	deadenylation	A deadenylation	U lllllllllllll	0
9819439	and	n and	l lll	0
9819439	destabilization	d destabilization	l lllllllllllllll	0
9819439	during	n during	l llllll	0
9819439	Xenopus	g Xenopus	l Ullllll	0
9819439	early	s early	l lllll	0
9819439	development,	y development,	l lllllllllll,	0
9819439	we	, we	, ll	0
9819439	microinjected	e microinjected	l lllllllllllll	0
9819439	chimeric	d chimeric	l llllllll	0
9819439	mRNAs	c mRNAs	l lUUUl	1
9819439	containing	s containing	l llllllllll	0
9819439	Xenopus	g Xenopus	l Ullllll	0
9819439	or	s or	l ll	0
9819439	mammalian	r mammalian	l lllllllll	0
9819439	3'	n 3'	l d'	0
9819439	untranslated	' untranslated	' llllllllllll	0
9819439	region	d region	l llllll	0
9819439	(3'-UTR)	n (3'-UTR)	l (d'-UUU)	0
9819439	sequences	) sequences	) lllllllll	0
9819439	into	s into	l llll	0
9819439	Xenopus	o Xenopus	l Ullllll	0
9819439	oocytes,	s oocytes,	l lllllll,	0
9819439	mature	, mature	, llllll	0
9819439	eggs,	e eggs,	l llll,	0
9819439	or	, or	, ll	0
9819439	fertilized	r fertilized	l llllllllll	0
9819439	embryos.	d embryos.	l lllllll.	0
9819439	We	. We	. Ul	0
9819439	found	e found	l lllll	0
9819439	that	d that	l llll	0
9819439	the	t the	l lll	0
9819439	AU-rich	e AU-rich	l UU-llll	0
9819439	elements	h elements	l llllllll	0
9819439	(ARE)	s (ARE)	l (UUU)	1
9819439	of	) of	) ll	0
9819439	Xenopus	f Xenopus	l Ullllll	0
9819439	c-myc	s c-myc	l l-lll	0
9819439	II	c II	l UU	0
9819439	and	I and	U lll	0
9819439	the	d the	l lll	0
9819439	human	e human	l lllll	0
9819439	granulocyte-macrophage	n granulocyte-macrophage	l lllllllllll-llllllllll	0
9819439	colony-stimulating	e colony-stimulating	l llllll-lllllllllll	0
9819439	factor	g factor	l llllll	0
9819439	gene	r gene	l llll	0
9819439	(GMCSF)	e (GMCSF)	l (UUUUU)	1
9819439	both	) both	) llll	0
9819439	direct	h direct	l llllll	0
9819439	deadenylation	t deadenylation	l lllllllllllll	0
9819439	of	n of	l ll	0
9819439	chimeric	f chimeric	l llllllll	0
9819439	mRNAs	c mRNAs	l lUUUl	1
9819439	in	s in	l ll	0
9819439	an	n an	l ll	0
9819439	AUUUA-dependent	n AUUUA-dependent	l UUUUU-lllllllll	0
9819439	manner.	t manner.	l llllll.	0
9819439	In	. In	. Ul	0
9819439	the	n the	l lll	0
9819439	case	e case	l llll	0
9819439	of	e of	l ll	0
9819439	the	f the	l lll	0
9819439	Xenopus	e Xenopus	l Ullllll	0
9819439	c-myc	s c-myc	l l-lll	0
9819439	II	c II	l UU	0
9819439	ARE,	I ARE,	U UUU,	1
9819439	mutation	, mutation	, llllllll	0
9819439	of	n of	l ll	0
9819439	a	f a	l l	0
9819439	single	a single	l llllll	0
9819439	AUUUA	e AUUUA	l UUUUU	1
9819439	within	A within	U llllll	0
9819439	an	n an	l ll	0
9819439	absolutely	n absolutely	l llllllllll	0
9819439	conserved	y conserved	l lllllllll	0
9819439	11-nucleotide	d 11-nucleotide	l dd-llllllllll	0
9819439	region	e region	l llllll	0
9819439	in	n in	l ll	0
9819439	c-myc	n c-myc	l l-lll	0
9819439	3'-UTRs	c 3'-UTRs	l d'-UUUl	0
9819439	prevents	s prevents	l llllllll	0
9819439	ARE-mediated	s ARE-mediated	l UUU-llllllll	0
9819439	deadenylation.	d deadenylation.	l lllllllllllll.	0
9819439	AUUUA-specific	. AUUUA-specific	. UUUUU-llllllll	0
9819439	deadenylation	c deadenylation	l lllllllllllll	0
9819439	appears	n appears	l lllllll	0
9819439	to	s to	l ll	0
9819439	be	o be	l ll	0
9819439	developmentally	e developmentally	l lllllllllllllll	0
9819439	regulated:	y regulated:	l lllllllll:	0
9819439	low	: low	: lll	0
9819439	deadenylation	w deadenylation	l lllllllllllll	0
9819439	activity	n activity	l llllllll	0
9819439	is	y is	l ll	0
9819439	observed	s observed	l llllllll	0
9819439	in	d in	l ll	0
9819439	the	n the	l lll	0
9819439	oocyte,	e oocyte,	l llllll,	0
9819439	whereas	, whereas	, lllllll	0
9819439	rapid	s rapid	l lllll	0
9819439	deadenylation	d deadenylation	l lllllllllllll	0
9819439	occurs	n occurs	l llllll	0
9819439	following	s following	l lllllllll	0
9819439	egg	g egg	l lll	0
9819439	activation	g activation	l llllllllll	0
9819439	or	n or	l ll	0
9819439	fertilization.	r fertilization.	l lllllllllllll.	0
9819439	Deadenylation	. Deadenylation	. Ullllllllllll	0
9819439	results	n results	l lllllll	0
9819439	in	s in	l ll	0
9819439	the	n the	l lll	0
9819439	accumulation	e accumulation	l llllllllllll	0
9819439	of	n of	l ll	0
9819439	stable	f stable	l llllll	0
9819439	deadenylated	e deadenylated	l llllllllllll	0
9819439	RNAs	d RNAs	l UUUl	1
9819439	that	s that	l llll	0
9819439	become	t become	l llllll	0
9819439	degraded	e degraded	l llllllll	0
9819439	only	d only	l llll	0
9819439	following	y following	l lllllllll	0
9819439	mid-blastula	g mid-blastula	l lll-llllllll	0
9819439	transition.	a transition.	l llllllllll.	0
9819439	We	. We	. Ul	0
9819439	conclude	e conclude	l llllllll	0
9819439	that	e that	l llll	0
9819439	ARE-mediated	t ARE-mediated	l UUU-llllllll	0
9819439	mRNA	d mRNA	l lUUU	1
9819439	deadenylation	A deadenylation	U lllllllllllll	0
9819439	can	n can	l lll	0
9819439	be	n be	l ll	0
9819439	uncoupled	e uncoupled	l lllllllll	0
9819439	from	d from	l llll	0
9819439	ARE-mediated	m ARE-mediated	l UUU-llllllll	0
9819439	mRNA	d mRNA	l lUUU	1
9819439	decay	A decay	U lllll	0
9819439	and	y and	l lll	0
9819439	that	d that	l llll	0
9819439	AUUUAs	t AUUUAs	l UUUUUl	1
9819439	directly	s directly	l llllllll	0
9819439	signal	y signal	l llllll	0
9819439	deadenylation	l deadenylation	l lllllllllllll	0
9819439	during	n during	l llllll	0
9819439	Xenopus	g Xenopus	l Ullllll	0
9819439	early	s early	l lllll	0
9819439	development.	y development.	l lllllllllll.	0
9832510	One	. One	. Ull	0
9832510	of	e of	l ll	0
9832510	the	f the	l lll	0
9832510	first	e first	l lllll	0
9832510	steps	t steps	l lllll	0
9832510	in	s in	l ll	0
9832510	neurogenesis	n neurogenesis	l llllllllllll	0
9832510	is	s is	l ll	0
9832510	the	s the	l lll	0
9832510	diversification	e diversification	l lllllllllllllll	0
9832510	of	n of	l ll	0
9832510	cells	f cells	l lllll	0
9832510	along	s along	l lllll	0
9832510	the	g the	l lll	0
9832510	dorsoventral	e dorsoventral	l llllllllllll	0
9832510	axis.	l axis.	l llll.	0
9832510	In	. In	. Ul	0
9832510	Drosophila	n Drosophila	l Ulllllllll	0
9832510	the	a the	l lll	0
9832510	central	e central	l lllllll	0
9832510	nervous	l nervous	l lllllll	0
9832510	system	s system	l llllll	0
9832510	develops	m develops	l llllllll	0
9832510	from	s from	l llll	0
9832510	three	m three	l lllll	0
9832510	longitudinal	e longitudinal	l llllllllllll	0
9832510	columns	l columns	l lllllll	0
9832510	of	s of	l ll	0
9832510	cells:	f cells:	l lllll:	0
9832510	ventral	: ventral	: lllllll	0
9832510	cells	l cells	l lllll	0
9832510	that	s that	l llll	0
9832510	express	t express	l lllllll	0
9832510	the	s the	l lll	0
9832510	vnd/nk2	e vnd/nk2	l lll/lld	0
9832510	homeobox	2 homeobox	d llllllll	0
9832510	gene,	x gene,	l llll,	0
9832510	intermediate	, intermediate	, llllllllllll	0
9832510	cells,	e cells,	l lllll,	0
9832510	and	, and	, lll	0
9832510	dorsal	d dorsal	l llllll	0
9832510	cells	l cells	l lllll	0
9832510	that	s that	l llll	0
9832510	express	t express	l lllllll	0
9832510	the	s the	l lll	0
9832510	msh	e msh	l lll	0
9832510	homeobox	h homeobox	l llllllll	0
9832510	gene.	x gene.	l llll.	0
9832510	Here	. Here	. Ulll	0
9832510	we	e we	l ll	0
9832510	describe	e describe	l llllllll	0
9832510	a	e a	l l	0
9832510	new	a new	l lll	0
9832510	Drosophila	w Drosophila	l Ulllllllll	0
9832510	homeobox	a homeobox	l llllllll	0
9832510	gene,	x gene,	l llll,	0
9832510	intermediate	, intermediate	, llllllllllll	0
9832510	neuroblasts	e neuroblasts	l lllllllllll	0
9832510	defective	s defective	l lllllllll	0
9832510	(ind),	e (ind),	l (lll),	0
9832510	which	, which	, lllll	0
9832510	is	h is	l ll	0
9832510	expressed	s expressed	l lllllllll	0
9832510	specifically	d specifically	l llllllllllll	0
9832510	in	y in	l ll	0
9832510	the	n the	l lll	0
9832510	intermediate	e intermediate	l llllllllllll	0
9832510	column	e column	l llllll	0
9832510	cells.	n cells.	l lllll.	0
9832510	ind	. ind	. lll	1
9832510	is	d is	l ll	0
9832510	essential	s essential	l lllllllll	0
9832510	for	l for	l lll	0
9832510	intermediate	r intermediate	l llllllllllll	0
9832510	column	e column	l llllll	0
9832510	development:	n development:	l lllllllllll:	0
9832510	Null	: Null	: Ulll	0
9832510	mutants	l mutants	l lllllll	0
9832510	have	s have	l llll	0
9832510	a	e a	l l	0
9832510	transformation	a transformation	l llllllllllllll	0
9832510	of	n of	l ll	0
9832510	intermediate	f intermediate	l llllllllllll	0
9832510	to	e to	l ll	0
9832510	dorsal	o dorsal	l llllll	0
9832510	column	l column	l llllll	0
9832510	neuroectoderm	n neuroectoderm	l lllllllllllll	0
9832510	fate,	m fate,	l llll,	0
9832510	and	, and	, lll	0
9832510	only	d only	l llll	0
9832510	10%	y 10%	l dd%	0
9832510	of	% of	% ll	0
9832510	the	f the	l lll	0
9832510	intermediate	e intermediate	l llllllllllll	0
9832510	column	e column	l llllll	0
9832510	neuroblasts	n neuroblasts	l lllllllllll	0
9832510	develop.	s develop.	l lllllll.	0
9832510	The	. The	. Ull	0
9832510	establishment	e establishment	l lllllllllllll	0
9832510	of	t of	l ll	0
9832510	dorsoventral	f dorsoventral	l llllllllllll	0
9832510	column	l column	l llllll	0
9832510	identity	n identity	l llllllll	0
9832510	involves	y involves	l llllllll	0
9832510	negative	s negative	l llllllll	0
9832510	regulation:	e regulation:	l llllllllll:	0
9832510	Vnd	: Vnd	: Ull	0
9832510	represses	d represses	l lllllllll	0
9832510	ind	s ind	l lll	1
